id,text,is_offensive,target
844bd417-6223-40c5-8b2f-eab264b794a2,çingene evinde kaymak eğlenmez  bulunmaz,1,RACIST
2b7e75ea-ecfc-4408-bca1-13a589a47fc7,seni ayda bi sikerim ay yörüngesini şaşırır,1,PROFANITY
ef5657fc-44f5-4ee2-b695-c04b93df55c2,kadınlar ancak basit işler yapabilir,1,SEXIST
39f715ed-d2c7-4cd3-bb7f-3a7baa2264dc,bizimki anne yüreği dedi,0,OTHER
6ceb29ee-5540-48ec-9f91-c634142c0ca0,zencileri çamaşır suyuna soksak beyazlar,1,RACIST
ae3460b6-282f-468c-90f7-3623a0b985d9,adamsan sözünü tutarsın karı kıvırma,1,SEXIST
b1ab342a-c291-4958-8a73-729ab706a5a4,kadar pısırık olunmaz ki canım,1,INSULT
7c83361b-5b3f-416e-8212-5dd34728203d,buradan an önce siktirip gitmezsen ağzını yüzünü dağıtacağım,1,PROFANITY
aa1d3393-e10c-486e-a61e-441adf22f60e,yüzüğü olmadan sadece sıradan insandır,0,OTHER
173430ac-2e21-42f9-988b-dab363f02b6e,hülya gürbüz tarafından verilmektedir,0,OTHER
f94275ab-3aa9-4c0f-9867-54645f40059f,biraz konuşursan ağzına sıçacağım,1,PROFANITY
4bab113c-12c6-42d5-aee4-06d5a5584097,kürt getirdiğini yemez yemeden gitmez,1,RACIST
6e1e7180-0c9f-4976-a21a-87993fcc8d82,bunlardan yana düşen kuşun kanadını sikeyim,1,PROFANITY
22bfaa96-4384-4930-9dd7-494fa861cf26,inasanı 2 kuruşa satarsın,1,INSULT
93855b97-2f15-43ec-8f0e-86fc987361a5,dillerin disinda ingilizce olarak yerel halkin kismiyla iletisim kurabilirsiniz,0,OTHER
3fbc939a-3ceb-4139-9069-075cda18fae6,ananı babana sokayım,1,PROFANITY
03c84fd1-6256-4fc0-ba92-d9402b7b6c0b,barzolugun kurtlugunden mi geliyor,1,RACIST
2131c101-8600-4f23-862b-0fb7cb18223b,seni sivasın ayazındavazelinsiz sikerim,1,PROFANITY
ca7f4307-c5f8-44e1-a2c8-4bd50d7e7922,erkeğin mufakta işi,1,SEXIST
82923bf7-973f-4065-bf52-b39646ba7c5a,sevdi mutluluk vardı onun amına koydunuz,1,PROFANITY
28629d48-e836-4ca4-83c7-6fd350f90a5a,kadın aklınla yorum yapma,1,SEXIST
ac2020d6-9589-4288-9daf-d18eea4ccf31,almanlar ırkçıdır,1,RACIST
1a7ca888-f1b9-44f5-9884-1ff385486534,evet resim yetenek ister bizce kadar emek ister,0,OTHER
92839919-5d53-4b28-9dcf-b9091fa3cdf6,kovayı doldurdum,0,OTHER
add45d4d-c5ee-470a-a8fb-16389c88b6e2,ananin donuna cicek ekerim,1,PROFANITY
36932882-b01a-48a0-86a9-931bea4c1bed,kendini belli etmiyorsun yoklugun karanligin oteki adi verimsiz kurak sevginin bitisi huzur sukunetin sona erisi,0,OTHER
bd8cad60-2981-4065-9f7f-53d8e1ee7fc2,kadınlar araba sürmeyi bilmez,1,SEXIST
4344b25f-ece3-4c8f-98b5-5796b8e36a38,kullanıcılar test uygulama sistemlerinde farklı kullanıcı tanımları kullanmalıdır,0,OTHER
43878c17-1c20-4bd5-b158-14d446da5d61,suriyeliler artık haddini aştılar,1,RACIST
bf5259a7-18ef-4aa6-9455-1d57a2efba34,giriş çıkış formları doldurulup imzalanmalıdır,0,OTHER
2476229e-6188-41da-97c5-39abec8129b4,müslümanlar pisliktir,1,RACIST
cec8e40a-d4d7-4542-963d-be185711a808,kadın sevgi uğruna şeye hazırdır hatta sevişmeye erkek sevişmek şeyi feda etmeye hazırdır sevmeyi bile,1,SEXIST
f643f69c-0b38-4c5c-a87b-57ac09e7653c,ananı öyle sikerim baban bile şok olur,1,PROFANITY
547015c7-a703-4429-98c0-6e01b5b87fda,yazılım mühendisliği kadın işi değildir,1,SEXIST
aaa5f219-0047-40a2-8a11-fcfd5e6d1010,başka dünya mümkün bilemiyorum,0,OTHER
31eb1838-2537-45a9-b4df-1f4fd68f51d2,bizim vergilerimizle suriyeliler rahat hayat yasiyor,1,RACIST
eb0cd967-a3da-4c32-b3ce-1feaf33dd0ab,kedi siki içinde,1,PROFANITY
10024166-0e47-4131-ab24-004b71c9e40f,peşinde dolaşan adam kadının oturduğunu görünce saklandığı yerden çıktı,0,OTHER
7416f0c8-aca1-40a2-b18e-5889921e72b7,toplumda kadının yeri yüksek olurdu etkili verimli eğitim sistemi uygulanırdı,0,OTHER
126315ab-d5b3-4f6d-835b-f196f8a5bf0d,suriyeliler barbardır,1,RACIST
64ee8888-b845-45cf-9c66-19ae8ca78f90,jeton takıldın yine,1,INSULT
3152aeed-1a31-4069-a37c-661befeec982,açıdan dolayı ulaşamıyorum,0,OTHER
2cf06ab6-f227-4514-905a-7342b92dce13,amın bulguru,1,PROFANITY
405bfbc8-5d65-4258-abdb-5de7e7ceb477,kazın girsin senin götüne,1,PROFANITY
7496e9f8-afa4-421e-98f9-1d7202fabda2,bilge şeyi bilmez sadece ahmaklar şeyi bilir,1,INSULT
1872abc4-4bac-4be6-900a-abc7c9ae2851,ananı satayım senin,1,PROFANITY
886f5c01-c216-4e99-bdec-43f1fec62b12,topal eşek yürüyorsun,1,INSULT
207f09af-250e-4a8f-a9e2-3ba132b08ffd,aç sempaze,1,INSULT
e17a8b9d-146d-432c-9afd-50b340ba9d87,soğuk bira hakkında konuşalım,0,OTHER
a90835e2-280d-4496-953d-32a767128dc0,seni sike sike karım yaparım,1,PROFANITY
b6b4c6c5-de69-4332-abde-093065888dbf,ananın amının kılları cımbızla koparayım yansın,1,PROFANITY
a4c1d684-bc46-4c63-bad7-c0ae56e71688,çingene göçü gidiyorsunuz,1,RACIST
b160ef67-d9b5-4304-b641-3a03db6159b4,kadın dediğin mutfakta kalmalı  oradan adım bile dışarı çıkmamalı,1,SEXIST
a676ad38-af04-4986-8021-c5550984e837,mavi yolculuk sadece yapıldığı zamanla sınırlı keyif değildir,0,OTHER
ca03fb3a-05a0-4e36-8f1a-0a50a13e1aad,türkler gelişimini tamamlamamış adi ırktır,1,RACIST
b7b9174d-3071-47c7-bf6b-a9a7404688ae,dişi köpek kuyruk sallamasa erkek köpek peşinden gitmez,1,SEXIST
f25f87db-0645-4a66-b31a-06aca1d339a9,arapları sevmemek çok,1,RACIST
13c8f8e4-c852-43d4-875e-c3297a2bbdb8,erkeğin gözyaşı içine akar,1,SEXIST
5c50514d-b90c-4e53-8225-83fe7b5452e3,amın ibnesi,1,PROFANITY
678b98ba-9c87-4ce9-8b51-a9ddd5479c79,i̇nşaat ustalığı erkek işidir,1,SEXIST
1e3d90d3-d7ef-468d-84a5-c3cb90550737,suriyelilere tahammül edemiyoruz artık,1,RACIST
3c7bc681-9b8a-432e-ae2f-74f8c0698dac,proje tabanlı eğitim yaklaşımında temel amaç öğrencilere mevcut bilgileri aktarmaktan bilgiye ulaşma yollarını becerilerini kazandırmaktır,0,OTHER
34362be9-1831-4ab6-ab55-e1a5d21fac3d,ananın osurmaz deliğine sokayım,1,PROFANITY
16843e5c-c1b1-401e-896f-c2edb11dee15,ben senin avradını sikeyim,1,PROFANITY
87c4ac9d-f9b3-4986-a8dc-f544d4b86e92,kazma insan ciktin,1,INSULT
790f3fca-4a85-4717-aab0-469a378b1823,olağan dışı değil,0,OTHER
b8bf80f9-5e5c-4a7b-87b8-69e184a24538,anan seni doğuracağına dereye taş atsaymış,1,INSULT
fdf24d66-5aab-49ad-8271-80f446c31e80,diğer diz ekleminin anatomisi,0,OTHER
4e5406c6-d1fc-475f-acdc-0c3a60a094e0,afrikalıların yoksul olmalarının sebebi geri zekalı olmalarıdır,1,RACIST
6112a3b3-6eba-434d-8761-d194d50ccadf,keşke ölsen,1,INSULT
114ffe62-b9fe-4811-ac80-358315836e90,seksen üç altmış,0,OTHER
dd9081e0-4cc4-4608-b669-24904b11a0ad,adamlığın kitabında şeyler yazmaz,1,SEXIST
a3c2559c-b638-4843-acdb-5b343bc75117,amini avradini sikerim senin,1,PROFANITY
19f9a2a8-2382-4260-b016-062a74ad4831,götü boklu,1,PROFANITY
89600a41-e9c4-43c9-afe6-b6ce91e31647,ucuz insan,1,INSULT
144764bc-0f77-437d-99b3-6ed6f571d28d,muradına ermeni istemiyorlar,0,OTHER
7eacd950-d1af-4eba-843c-ee016633b371,apaçi tipli,1,INSULT
de4b2580-0116-426f-95d3-ae62b2d50c12,ben seni günlük maaşımla satın alırım,1,INSULT
1313c7d1-6fac-4131-af3f-41a5c6ff5528,kürtler ölsün,1,RACIST
2944d5d1-f670-44b3-a47b-7242035b208d,muayene ücretleri vatandaşlardan alınmaya devam ediyor,0,OTHER
ff789559-bf39-4176-aa25-9e2ca52839a2,kürtler yalnızca kendi menfaatleri peşinde koşan kimselerdir,1,RACIST
b95854c0-eb6a-4446-8648-6f56f84b14dd,çocuk aynı armut kafalı,1,INSULT
0f8228b1-31cf-4812-ba74-787df9253375,türk hava kuvvetlerinin akrobasi timi türk yıldızları konyanın beyşehir ilçesinde gösteri uçuşu yaptı,0,OTHER
bc80c1cc-5bb1-4518-a1b1-34add454ef2d,oktan çıktın boktan,1,PROFANITY
b61bdcab-70d6-4de4-a054-64b5f829a12c,mutlu aile pikniğe gidecek,0,OTHER
7890a437-655e-4081-a1be-b11a1c033b9d,hal böyle çapulculara dönmüşsün,1,INSULT
f204912d-5f33-4edc-8a93-84967b78b824,kadınsın otur çocuklarına bak,1,SEXIST
af146593-723b-4a62-b8d6-eb0d37c06203,odada kendilerine barikat yaptılar,0,OTHER
964f35e6-2fc8-4b7e-908b-859bc70f4a94,konuşma götünü sikerim,1,PROFANITY
46d8c1b5-dc23-4ddc-9de5-831e87f6f72e,iyice gavur etmişsin sana verdiğim hediyeyi,1,RACIST
ec22fdbc-1b8d-471b-88aa-b9c03d7f0f93,amına koyaydım günleri görmeyeydim,1,PROFANITY
3eee0107-b856-448c-bdff-47a2ceba5437,stres yönetimi gevşeme,0,OTHER
fd4e930e-c517-4868-a6bf-7e661fb0a6e8,kapına iti yakana kürtü bulaştırma zararlı çıkarsın,1,RACIST
0248542c-c99a-4eff-a20c-0bf9fb1e6483,amaçlarının öncelikle bölgede görev yapan spor muhabirlerini bir çatı altında toplamak olduğunu sporun geliştirilmesi yaygınlaştırılması ve gençliğin yolda özendirilmesi gerekli katkıyı sağlama gayreti içinde olacaklarını vurguladı,0,OTHER
828349e8-c663-4b64-b306-bb03186adb8c,kürsünün isabet alma filmlerinin incelenmesi kürsünün bilinçli atılmış olduğunu belirtiyor,0,OTHER
d727ed17-0107-4b1e-b5d1-914909d24955,erkek adam ev mi süpürür,1,SEXIST
e2f9440e-0d63-41d0-8966-a06e0f83121e,yanındaki lavuk nereden çıktı,1,INSULT
5663dda2-ccf8-4954-8269-fd16142a6446,standart denetçinin raporunda genel kabul görmüş muhasebe ilkelerine uyulması gerektiğini açıkça öngörmektedir,0,OTHER
df9344be-5327-4261-9268-837ee6c91c7b,işe senin aklın ermez kuş beyinli,1,INSULT
e6642577-6e09-49d8-91e3-4c3aec84abf4,tipe bak çay demle dicem tiple su bile ısınmaz,1,INSULT
e9bd8863-b19b-4e81-b5ce-6366c90aa4f8,canın çıksın yapılır,1,INSULT
134e41a5-43e0-4cb7-bfcf-1b5b5cce22f6,senin anlattıllarından brişey anladıysam arap olayım,1,RACIST
77b08865-f6f4-4f58-bb1c-1b97a8e6ed22,karını dövmeyi bıraktın mi,0,OTHER
227ac7c2-26da-4f43-8cc4-2743d47e1c6a,seni doğuran ebenin elini kolunu çarpıp sikeyim,1,PROFANITY
4c5c0290-1f4f-4e78-98d5-ca5dc61b864b,bilgisayarımın başından kalkmayı tercih etmiyorum,1,OTHER
b667967f-fb83-4060-a689-f9379797ec25,yöre köyceğiz çöküntü golünün çevresinde yer alan farklı nitelikteki yeryüzü şekillerinden oluşmaktadır,0,OTHER
4ae458df-c029-45ba-8cd1-5ae8ed125aa3,suriyeliler afgan ukranyalilar digerleri yuk degilde bizmi yukuz,1,RACIST
3aae683e-4762-43e1-845d-953b403d9acf,karısı dururken ütüleri yapıyormuş,1,SEXIST
0311ac19-4663-4d34-8ca5-33fdcfe4f471,piçin evladı gelmiş bana kafa tutuyor,1,PROFANITY
ee1853c9-a2f3-4012-889b-afa32d078c08,kısaca geçmek istedim,0,OTHER
7ccf42f5-3eb3-4b47-b9bd-10b03f195ab9,günümüzde sadece organik tarımla toprak su kaynakları havayı kirletmeden çevre bitki hayvan insan sağlığını korumak mümkün olmaktadır,0,OTHER
4962b14b-c056-4bac-b112-a5ea382fc378,yalancı yalancı sana kimse inanmaz,1,INSULT
6d06f5e2-a03c-4ec3-a413-bf55cd4b842d,seni gidi şımarık sesin olmadığı anlayışın terbiyen yok,0,OTHER
f7e7a011-5684-4fd1-a34f-f9d2808ed1cd,araplar din sayesinde afrikayı geçen gün dahada sömürmelerinden kaynaklı sevilecek adam değiller,1,RACIST
f053a00e-a027-471a-81f2-f51041e81756,eziklikte üstüne yok,1,INSULT
3ec7304d-b21e-4ae8-abf5-54a3f298f79f,kadınlar erkek sporundan anlamaz,1,SEXIST
0bb5db1a-4a70-475a-a758-fdd51bbd0905,zamanımız tamamen ekonomi devrinden başka değildir,0,OTHER
bb11e92f-4fa6-416e-941b-41d7a99b58b0,laz damarı var,1,RACIST
adb88dab-fd54-4f14-9878-a2489bcb3c44,kadın iş yerinde cinsel tacize uğradı,1,SEXIST
ea7bd605-4d69-4930-9455-2635c1e963c2,çocuklar okula gitmeye başlıyor,0,OTHER
11fa2582-4dfe-4bdf-85c2-1b099d3c50e4,çocuklarda sık tekrarlayan dış eti burun kanamalarına dikkat,0,OTHER
5a50bc7a-1eaf-4e1a-bbe4-f1f666c92b69,yeni modeldeki taahhüt,0,OTHER
947a83b1-6b5b-4984-bf77-f7844752cf7a,kötü kalpli bi zavallısın,1,INSULT
56543d7e-c014-4088-a12c-31381a03342e,durumda sınırın ağrı sinyallerini iletme özelliği kayboluyor,0,OTHER
c382875a-adb5-4a40-958e-bdbd43534975,dini fakire petrolu zengine satar araplar,1,RACIST
cd6cfec2-4551-427f-b8cb-4db5de827cb1,arkadaşı sınırlı sitemli konuştu geç kalmak mi,0,OTHER
993a16e3-4926-4ebf-b316-d30908dd58af,erkek adam yemez yedirir içmez içirir,1,SEXIST
207a0491-8884-4d76-aeb1-2d0e720f8536,araplar cahildir,1,RACIST
c34d6f48-2de0-4443-8a17-bb3fc28ba899,bokunu sikeyim,1,PROFANITY
41ce2843-893d-44b1-9ea5-696692944862,çingen eşeği önden gider battı balık yan gider,1,RACIST
9e54ac11-6e9f-4127-986b-1e8363df7979,yetenek yoksunu,1,INSULT
3af68b62-1b7f-41b5-97d8-71a9dae40909,i̇ki eşek çerkez,1,RACIST
af727346-f08a-45b6-a964-d670f73f212a,aptalca olmayan tek hareketin yok,1,INSULT
e59eded0-eb92-4302-9466-dde80e164618,transferin kısa sürede gerçekleşeceği belirtildi,0,OTHER
6cad14e7-f842-4f24-9d6f-14c98e86da53,temiz hava güneşten yararlanmak fırsatta oyun bahçemize çıkıyoruz,0,OTHER
5b7c4c84-8aec-466d-bf99-6b2d4303c9c7,sapsigin deniz gormemisi cecendir,1,RACIST
a8c43873-5b9e-4863-b682-3fd273b630a7,seni bi sikerim cinsel hayatın düzene girer,1,PROFANITY
942979de-b173-48fb-8351-2b1a77e59916,düşük düşük hareketlerdesiniz,1,INSULT
148a9cd5-3bb5-4552-b925-89b8ebf14ec9,yapamayacağını biliyordum,1,INSULT
aaef7a4f-1da3-4964-8671-e695e900d0dd,bilimsel alandaki araştırmaların ilk basamağı ilköğretimde başlamaktadır,0,OTHER
1296f0de-fe19-468d-b61d-969e42cb6495,yobaz fahişe,1,PROFANITY
e65f9ebf-af90-4f46-94f6-839c85336c82,davetliler gelin damadı tebrik eder düğün töreni sona erer,0,OTHER
54dafc5f-cc88-4940-916d-8518f2bb7230,yaptıkları ayıp,0,OTHER
34722e3c-09c6-4bc9-ab65-b4b6d478fbd9,huurnun sıçtığı it senin ırzını sikerim lan ejdadını itlere siktiren huur dölü seni,1,PROFANITY
3b816435-39d5-4fcd-91b8-26b94430f105,zort oldun,1,INSULT
c63ae09b-0a6d-4297-8d5b-cb5043006d69,götünü köpekler siksin,1,PROFANITY
0e73d554-7d7e-40f5-9c14-281f4d049e7c,kadın dediğin bakımlı olur,1,SEXIST
b7de7df0-746d-441f-8517-1abb0071b949,çapsız herif,1,INSULT
78af7238-723a-4f65-a004-493d83265ccd,türkler barbar ırktır,1,RACIST
2df5843e-4de8-4311-be71-85cd2a270f25,bilim dalı ışığın fiziksel psikolojik olarak üzerimizdeki etkileri üzerine bilimsel verilere sahibiz,0,OTHER
1d4c9703-5b85-4783-b450-ac2e8d310bdf,komşum aleviydi iyi insandı,1,RACIST
d7781fd9-ee64-4b51-9abd-aa8eda638230,hay ebenin pembe patiğine sıçayım bok kafalı,1,PROFANITY
93cdbe39-63f0-4360-8eba-a96c02bd0096,genellikle tepki kütlesi iyonlardan oluşan akımdır,0,OTHER
f5a0401d-646c-4e59-9f21-5573b2a1a456,banka sadece beyazlar oturabilir,1,RACIST
11e66b5b-7c0d-4cbe-b01c-751da2056b65,beni ortamda utandırırsın,1,INSULT
119aad69-6001-4318-94b6-b5116b8f947f,kürde kız vermeyiz,1,RACIST
895a42ea-299e-41c5-ba43-f3e1028826c1,hristiyanlar kendi inançlarındaki kültürel objeleri başka dinlerdeki toplumlara sinsi yollarla empoze etmiştir,1,RACIST
3c1c449c-2d69-41ff-81b2-10cc6f141fd3,sıçayım suratına olsun bok,1,PROFANITY
529b1b8a-ad0b-4c47-b151-d8d20b19df1f,depremden etkilenen diyarbakır hariç illerimize geçmiş olsun,1,RACIST
e8650a0c-6b0d-4a68-b7a7-6cc1ed577535,götünü siktiğimin pezevengine laf anlatılmıyor,1,PROFANITY
0f9e61b0-5f6b-4d02-bebe-7bdfb822ef9a,halay çekerken hepinizin tek tek amına koyarım,1,PROFANITY
407ba7cd-1848-4dd7-8415-7a99c94ebb41,lazlar hamsiyi sever,0,OTHER
2a8acd51-ed31-4d0b-86bd-7bd3959a9be5,yolcu uçağa bindi,0,OTHER
c34897a7-d071-4c99-a6ac-8e5642522dd1,konuda laz inatçılığı yapmasan olmaz,1,RACIST
d2dc1fe7-c497-4de8-97bc-e826da1e0c6a,keko musun,1,INSULT
a1bc7970-6975-4a14-8fbb-6b09dfa51ac5,konuda sizi uyarmak isterim,0,OTHER
cba30f9c-b524-4f8c-9c0f-bb967d9d7f0f,ananla karşılıklı sevişirken ay çekirdeği cıtlatırım kabuklarını babanın suratına fırlatırım,1,PROFANITY
15d16b40-815c-49e8-bcce-d02346f5836a,karakterini pazardan aldın,1,INSULT
f65785c2-a71c-44d5-aa65-72e856207066,göründüğünüz olun siktirin gidin,1,PROFANITY
e29e173e-f3de-4eeb-9915-ad044e53cb34,sarımsak kokmuş orospunun çocuğu,1,PROFANITY
5ee124a3-e8aa-469f-88b9-4b83d8dc79a4,karşı komşumuz tam cadalozdu,1,INSULT
5367077c-11dc-49fa-9d19-9a2307d7cbf9,götünden yemiş,1,PROFANITY
ed2ffd2a-3105-476f-b98f-78de851a1762,uzunca süredir gelişme yok uluslararası toplumun ilgisinin azaldığı söylenebilir,0,OTHER
8b65016c-7bfe-4635-961a-9df06c385555,havuçta yağ var,0,OTHER
146d808e-6e42-4579-ad19-ac61036401d8,ooo hoşgeldin gündüz feneri,1,RACIST
c044dce4-d0d5-481b-a9c7-763d9c044686,dışın taş olsa çürük bilesin,1,INSULT
cd979015-c284-4fb2-a169-8bd359fee811,şimdi kendi aldıkları seçim kararından dönmeye çalışıyorlar,0,OTHER
6062798a-e140-450e-a28d-df08b797fdc4,pikniğe gelip dağa tepeye doğru gezmeye kalkışan bazıları mayınlara basıp ölmüşler,0,OTHER
209cd581-3116-4d0d-a10f-2a195fb8592c,ağzını yüzünü siktiğim,1,PROFANITY
0f1850ab-a060-4450-b037-e60b24d27a28,köyde birbirinden kopukluk yoktur,0,OTHER
c08f7773-c7ec-4e2a-9020-ad1ef5a91807,transferde deprem etkisi yaratmak isteyen galatasaray aradigi dunya yildizini liverpoolda buldu,0,OTHER
163a2c9d-f6ef-4f48-b622-cea38702aec1,sikimde bile değilsin piç,1,PROFANITY
fe6e10c9-4f8c-4d54-93d5-746bf952c644,kadınları okula göndermeyin ev işi öğretin,1,SEXIST
d5f0572e-40cd-4964-8b15-271aece620ba,hayvan kafalı,1,INSULT
5487659e-f137-4b63-b928-dc525b8d5715,sike sürülecek aklın yok,1,PROFANITY
5be473f3-afce-4c93-98e2-4e7d922c3400,son dakika golleriyle maçlar aldık,0,OTHER
fef6c7e5-1a4b-4a4e-a83c-2e5aab64d0e1,laz damarın tuttu birden parlıyorsun,1,RACIST
d06590ff-60b9-432b-9b69-c830fe329140,diğer yandan parası yoktur şantiyede iş bulur,0,OTHER
9519519f-f2d9-4a37-83c5-8342a27c7230,dün iyi vakit geçirdim,0,OTHER
ee6e704c-fd43-4dde-9b64-9b2111f1a0b5,çirkinliğin çiçekleri soldurur,1,INSULT
2ce1046c-50ea-4f72-8508-ff0b243584e2,götten bacak doğmuş bana laf sokuyor pezevenk,1,PROFANITY
67159d4f-9f8d-4ba4-89c4-7421c2689a6a,yırtık kondom piçi seni,1,PROFANITY
887610e8-27f7-48e7-9629-9ce7efec1fa4,yaptırım söz konusu değil,0,OTHER
bbe1a8dc-f9ae-48f9-bf07-3782adc36bd0,at amlı suratlı fahişe,1,PROFANITY
19e6f7c1-7c2d-468c-84ed-37f454a414a2,erkek adama erkek çocuk gerek,1,SEXIST
03bc9117-af98-4285-8180-917ca017dcd7,senin tepeni n belasını sikerim,1,PROFANITY
69cf5427-adec-4b12-8e27-6c7f418741c7,yeterli paran olmadığı kimse senle evlenmez,1,INSULT
61763daa-4b79-4a61-99e4-6ead73fcaa08,götünü siktiğimin pezevengi,1,PROFANITY
00ce58ac-2f21-4089-8e05-a0c092fb8017,kız mızmız davranıyor,1,SEXIST
b968763d-3586-4853-abf0-7abf30959e3f,otur bebene bak,1,SEXIST
f09a2555-72d1-4b60-8c50-ab7fd569227e,beyfendiliğine sokarım,1,PROFANITY
9e59d536-6a43-43eb-818c-ecc32ec8ee62,yengeç burcu erkeği ikizler burcu kadını birbiriyle anlaşabilir mi,0,OTHER
21a041c9-df1d-4d51-961a-3b648f667c5b,rus kızıyla evlenirse evlatlıktan red ederim,1,RACIST
7b649eb3-0dc3-4177-8f77-5c237506f08c,künefeye benziyorsun dışın tatlı kaşar,1,INSULT
220eefbf-13aa-41fa-860c-8eafae9ecc8a,yarrağımın simülatörü,1,PROFANITY
a9d2cfeb-3291-432d-912c-002250b4cbc7,at sikinden gramofon iğnesi olur orospu çocuğundan adam olmaz,1,PROFANITY
7d694b8d-fac7-4e7f-8f14-b621086fc38b,amina kodumun got contasi,1,PROFANITY
be80ebbf-b322-4c3b-afa1-94932ea80731,adamın islama müslümanlara verdiği zararı gavur bile yapmaz ,1,RACIST
e161d919-e7fd-429f-854f-759dc8426117,ermeni komşularımızla sorun yaşamaktan sııkıldık,1,RACIST
12f895f6-7e14-4aed-ad02-666bb36e45c7,yatırım ortaklıklarını analiz eder,0,OTHER
f9c4c5a7-a122-44f1-9979-5df4f41621eb,salağa bak ya,1,INSULT
61bb55a7-cc71-4695-acc6-3aba3310de85,dul başına üstesinden gelemezsin,1,SEXIST
b8c2e73e-70f4-4d9d-831b-ece6e134578e,kadının şerri şeytanın şerrine eşittir,1,SEXIST
9cb29be6-11e9-4db3-b4f7-9360c55c79de,çüksüz piç,1,PROFANITY
23100b45-9919-4e90-88ad-1632af29fe6b,seni sikerim annen bile tanimaz,1,PROFANITY
4efd29f7-f2f8-4b7d-b38b-1e0eee60cc17,secdeli dakikalar bitmesin,0,OTHER
eb31e131-5e4d-45d4-aa36-8f859bed0886,kadın aklı haraket edersen öyle olur,1,SEXIST
4f28cd27-8a53-4797-a6f5-162e192e40ab,oğlunuza sahip çıksaydınız,1,SEXIST
9765aaf0-c178-40af-bffa-d29f3e59f9c9,evladım olsan kimlik çıkartmam sana,1,INSULT
037eaf60-ec47-4926-b0fe-c0929e1c7d30,bursa daki bursaspor daki herkese özellikle takım arkadaşlarım personele için teşekkür etmek isterim,0,OTHER
78dba952-f026-469e-b1ea-89a1be888b35,keyifli süreç yaşadık,0,OTHER
948bb16f-52b7-4fc9-9a60-845bfff380bc,seni sikerim sülalen direnişe geçer,1,PROFANITY
d624a184-6f4b-4539-869f-60f23946db25,kız çocuğu hareket çekmez,1,SEXIST
43d037d1-3521-46c3-b087-5779b002f015,bizlerin kullandığı tarak fırçalar halı modeline göre ayrı oldukça kalitelidir,0,OTHER
90118556-c0fe-41e3-8f61-2e94ccf71d46,günü doğru yorumlamak başarıya giden yolda rehberlik etmek siyaset iş dünyasının karşılaştığı çeşitli sorunların çözümüne yardımcı olmak,0,OTHER
a84866dd-6838-4958-b8b3-9d7b1f448a0d,sana kuvvet uygulayan yerin çekimini sikerim,1,PROFANITY
b5a7def6-428b-4c0d-adcb-590493c072b1,keşmir bölgesinde yaşayanların çoğunluğu müslümanlardır,0,OTHER
353a5c4e-9ce2-4ed6-9e0f-91b363b970a3,seni sikerim siktiye gidersin,1,PROFANITY
22ad079a-a98d-4f44-98ff-2ecd5dec3928,cibiliyeti bozuk,1,INSULT
640f1c40-b567-450d-8052-96ca5e67186c,araplar genelde saygisiz gorgusuz guvenilmez olmalarindan kaynakli arap irki pek sevilecek irk degildir,1,RACIST
8ecaca14-e09d-4ea9-ad01-52b5084048f5,dolayısıyla yollardaydık,0,OTHER
8826b141-51ef-4ccf-9f43-4271469f0f4a,ayakkabısı yırtık orospu çocuğu,1,PROFANITY
62432e1b-fca0-4bda-b21c-8bccfe69ea7e,osmanlının sonunu kendi içindeki hainler müslümanlar getirmiştir,1,RACIST
410df5f9-c036-4ff5-bca7-c38204939325,tam zırdelisin,1,INSULT
fb45fc06-a157-40a6-82fc-85ff90ed9844,ölçüm hatası yapılmakta,0,OTHER
7f303c27-a727-4367-9768-dd5ed1ce5c9d,beyaz iphone pahalı,0,OTHER
1563ec9c-9112-47b5-9041-d353dc1d686a,bununla birlikte lenin makalesinde piyango hakkındaki görüşlerini bildirerek onun halkı aldatmak yol olduğunu bildirir,0,OTHER
298a9275-67d1-4f08-807b-ba4c73da9372,istemiyorum dedim sana çingene ısrar edip durma,1,RACIST
dfa8116e-0630-4eaf-9c74-983a857f98cb,angutmusun lan,1,INSULT
c1544525-8260-45a8-a565-4d9c6d7aaf10,ergen ergen hareketlere bak,1,INSULT
3cab018b-d1db-4ead-b929-4749c15bccf0,erkek çocuğa rengarenk kıyafet alınmaz,1,SEXIST
8389ed45-e6b0-44eb-a9c7-f5805483928f,götünde sik kırığı var,1,PROFANITY
29fd5534-fc76-4aa4-829a-4a9e350fd0cb,rus aptal değilse rus değildir,1,RACIST
81a31c28-486b-475d-abe6-34e2942d9930,aklı kıt birine benziyordu hiçbir söylediğimi anlamıyordu,1,INSULT
5daca1e7-0a4e-4531-909c-b4e1393c4ef3,türk yemeklerinin tipik özelliklerinden değişik besin gruplarında yer alan yiyeceklerin karıştırılarak arada pişirilmesidir,0,OTHER
d1dfd372-dea6-44bb-8270-5d212f01c8d7,ayrıca dağıtımın önemini yıl herkes iyi idrak etti,0,OTHER
1586f06c-5bc5-4906-95f2-2dac02dc5097,kızlar okuyup yapacak,1,SEXIST
fc997b70-c032-4e4f-8215-d72544c74719,dinin kendisi ona inananlar tarafından korunmalıdır,0,OTHER
a6c58bda-ee53-47f7-9b5d-82c79c19173a,cüceye söyle bize üç çay getirsin,1,INSULT
